5000,1.963305,49985002
5000,0.054328,5000
6000,2.871853,71982002
6000,0.075702,6000
7000,4.012764,97979002
7000,0.102719,7000
8000,5.570249,127976002
8000,0.130854,8000
9000,6.901986,161973002
9000,0.166293,9000
5,0.000400,37
5,0.000472,5
50,0.000408,4852
50,0.000307,50
100,0.000642,19702
100,0.000481,100
200,0.002465,79402
200,0.000672,200
300,0.005518,179102
300,0.001066,300
400,0.009033,318802
400,0.001017,400
500,0.014702,498502
500,0.001134,500
600,0.021277,718202
600,0.000979,600
700,0.030252,977902
700,0.001392,700
800,0.040294,1277602
800,0.001706,800
900,0.051656,1617302
900,0.002312,900
1000,0.070455,1997002
1000,0.002485,1000
1500,0.168180,4495502
1500,0.005372,1500
2000,0.299659,7994002
2000,0.009553,2000
2500,0.468801,12492502
2500,0.014084,2500
3000,0.677874,17991002
3000,0.020144,3000
4000,1.218600,31988002
4000,0.033945,4000
5000,1.936290,49985002
5000,0.053843,5000
6000,2.814093,71982002
6000,0.074508,6000
7000,4.094332,97979002
7000,0.101984,7000
8000,5.642107,127976002
8000,0.132643,8000
9000,7.170173,161973002
9000,0.176566,9000
5,0.000420,37
5,0.000385,5
50,0.000375,4852
50,0.000322,50
100,0.000638,19702
100,0.000435,100
200,0.002440,79402
200,0.001635,200
300,0.005306,179102
300,0.003804,300
400,0.009041,318802
400,0.000925,400
500,0.014677,498502
500,0.001282,500
600,0.020948,718202
600,0.001126,600
700,0.029105,977902
700,0.001445,700
800,0.041303,1277602
800,0.001895,800
900,0.053773,1617302
900,0.002174,900
1000,0.070499,1997002
1000,0.002516,1000
1500,0.168595,4495502
1500,0.006259,1500
2000,0.301945,7994002
2000,0.009549,2000
2500,0.475086,12492502
2500,0.014046,2500
3000,0.687011,17991002
3000,0.020011,3000
4000,1.221181,31988002
4000,0.035007,4000
5000,1.947787,49985002
5000,0.053086,5000
6000,2.870379,71982002
6000,0.076178,6000
7000,4.000311,97979002
7000,0.105978,7000
8000,5.528906,127976002
8000,0.135176,8000
9000,7.090801,161973002
9000,0.168817,9000
5,0.000431,37
5,0.000311,5
50,0.000309,4852
50,0.000406,50
100,0.000840,19702
100,0.000524,100
200,0.002331,79402
200,0.000462,200
300,0.005557,179102
300,0.001713,300
400,0.009286,318802
400,0.002082,400
500,0.014578,498502
500,0.001191,500
600,0.021555,718202
600,0.001207,600
700,0.029374,977902
700,0.002490,700
800,0.040775,1277602
800,0.001728,800
900,0.053972,1617302
900,0.002008,900
1000,0.072610,1997002
1000,0.002863,1000
1500,0.167205,4495502
1500,0.005406,1500
2000,0.302122,7994002
2000,0.009499,2000
2500,0.467441,12492502
2500,0.014974,2500
3000,0.675817,17991002
3000,0.020491,3000
4000,1.221014,31988002
4000,0.034456,4000
5000,1.965527,49985002
5000,0.054831,5000
6000,2.874646,71982002
6000,0.076643,6000
7000,4.012246,97979002
7000,0.102896,7000
8000,5.709793,127976002
8000,0.133832,8000
9000,7.143682,161973002
9000,0.170242,9000
5,0.000399,37
5,0.000299,5
50,0.000298,4852
50,0.000303,50
100,0.000704,19702
100,0.000397,100
200,0.002390,79402
200,0.000507,200
300,0.005054,179102
300,0.000917,300
400,0.009326,318802
400,0.000917,400
500,0.015043,498502
500,0.001951,500
600,0.022365,718202
600,0.001887,600
700,0.030960,977902
700,0.002890,700
800,0.039604,1277602
800,0.001614,800
900,0.052182,1617302
900,0.002090,900
1000,0.071195,1997002
1000,0.002563,1000
1500,0.167127,4495502
1500,0.005260,1500
2000,0.299376,7994002
2000,0.009608,2000
2500,0.476042,12492502
2500,0.014996,2500
3000,0.684196,17991002
3000,0.019720,3000
4000,1.226691,31988002
4000,0.034319,4000
5000,1.963952,49985002
5000,0.054152,5000
6000,2.921332,71982002
6000,0.077108,6000
7000,3.939277,97979002
7000,0.102187,7000
8000,5.390159,127976002
8000,0.131120,8000
9000,6.927034,161973002
9000,0.176892,9000
5,0.000521,37
5,0.000470,5
50,0.000398,4852
50,0.000539,50
100,0.000704,19702
100,0.000445,100
200,0.002361,79402
200,0.000754,200
300,0.005095,179102
300,0.000912,300
400,0.008922,318802
400,0.001027,400
500,0.014274,498502
500,0.001421,500
600,0.021086,718202
600,0.001081,600
700,0.027715,977902
700,0.001831,700
800,0.040315,1277602
800,0.001989,800
900,0.052784,1617302
900,0.002139,900
1000,0.072143,1997002
1000,0.002783,1000
1500,0.168352,4495502
1500,0.005576,1500
2000,0.299569,7994002
2000,0.009102,2000
2500,0.474729,12492502
2500,0.013983,2500
3000,0.677325,17991002
3000,0.020017,3000
4000,1.216597,31988002
4000,0.033862,4000
5000,1.941416,49985002
5000,0.052669,5000
6000,2.829953,71982002
6000,0.074504,6000
7000,3.925780,97979002
7000,0.101106,7000
8000,5.406973,127976002
8000,0.130471,8000
9000,6.929465,161973002
9000,0.167528,9000
5,0.000370,37
5,0.000364,5
50,0.000326,4852
50,0.000347,50
100,0.000661,19702
100,0.000469,100
200,0.002442,79402
200,0.000482,200
300,0.005517,179102
300,0.000854,300
400,0.009028,318802
400,0.001274,400
500,0.014849,498502
500,0.001029,500
600,0.023662,718202
600,0.001239,600
700,0.028437,977902
700,0.001430,700
800,0.039119,1277602
800,0.001696,800
900,0.054012,1617302
900,0.002065,900
1000,0.068143,1997002
1000,0.002608,1000
1500,0.167656,4495502
1500,0.005234,1500
2000,0.300088,7994002
2000,0.009426,2000
