100,0.000679,19702
100,0.000506,100
200,0.004125,79402
200,0.003670,200
300,0.009166,179102
300,0.001505,300
400,0.009390,318802
400,0.000523,400
500,0.014434,498502
500,0.000896,500
600,0.020791,718202
600,0.000998,600
700,0.028387,977902
700,0.002956,700
800,0.043001,1277602
800,0.001654,800
900,0.052396,1617302
900,0.002188,900
1000,0.076275,1997002
1000,0.002664,1000
1500,0.172263,4495502
1500,0.005025,1500
2000,0.300159,7994002
2000,0.009506,2000
2500,0.469037,12492502
2500,0.015044,2500
3000,0.675135,17991002
3000,0.020018,3000
4000,1.265045,31988002
4000,0.034128,4000
5000,1.925985,49985002
5000,0.052139,5000
6000,2.777576,71982002
6000,0.074569,6000
7000,4.114919,97979002
7000,0.102881,7000
8000,6.246956,127976002
8000,0.137194,8000
9000,7.465547,161973002
9000,0.169232,9000
5,0.000353,37
5,0.000301,5
50,0.000296,4852
50,0.000316,50
100,0.000622,19702
100,0.000555,100
200,0.002406,79402
200,0.001130,200
300,0.005903,179102
300,0.001001,300
400,0.009345,318802
400,0.000492,400
500,0.014556,498502
500,0.000799,500
600,0.021792,718202
600,0.001141,600
700,0.027702,977902
700,0.001437,700
800,0.042442,1277602
800,0.001678,800
900,0.055137,1617302
900,0.002076,900
1000,0.070490,1997002
1000,0.002704,1000
1500,0.167260,4495502
1500,0.005438,1500
2000,0.296438,7994002
2000,0.009341,2000
2500,0.478567,12492502
2500,0.015807,2500
3000,0.685989,17991002
3000,0.020597,3000
4000,1.211203,31988002
4000,0.035084,4000
5000,1.961488,49985002
5000,0.053738,5000
6000,2.870781,71982002
6000,0.077695,6000
7000,4.009620,97979002
7000,0.111686,7000
8000,5.615270,127976002
8000,0.130283,8000
9000,6.923274,161973002
9000,0.169099,9000
5,0.000510,37
5,0.000416,5
50,0.000292,4852
50,0.000353,50
100,0.000649,19702
100,0.000669,100
200,0.002525,79402
200,0.000456,200
300,0.005525,179102
300,0.000816,300
400,0.009098,318802
400,0.004721,400
500,0.014951,498502
500,0.001143,500
600,0.020843,718202
600,0.004044,600
700,0.028658,977902
700,0.001809,700
800,0.040365,1277602
800,0.001769,800
900,0.050021,1617302
900,0.002147,900
1000,0.070277,1997002
1000,0.002496,1000
1500,0.165668,4495502
1500,0.005966,1500
2000,0.297758,7994002
2000,0.009660,2000
2500,0.460415,12492502
2500,0.014081,2500
3000,0.667448,17991002
3000,0.023978,3000
4000,1.206813,31988002
4000,0.034585,4000
5000,2.130371,49985002
5000,0.054602,5000
6000,2.876874,71982002
6000,0.077728,6000
7000,3.910113,97979002
7000,0.102672,7000
8000,5.474913,127976002
8000,0.134052,8000
9000,6.832869,161973002
9000,0.168051,9000
5,0.000362,37
5,0.000353,5
50,0.000723,4852
50,0.000825,50
100,0.000639,19702
100,0.000460,100
200,0.002863,79402
200,0.000466,200
300,0.005207,179102
300,0.000948,300
400,0.009235,318802
400,0.000859,400
500,0.014799,498502
500,0.000859,500
600,0.021188,718202
600,0.001058,600
700,0.030486,977902
700,0.001469,700
800,0.038938,1277602
800,0.001825,800
900,0.052875,1617302
900,0.002084,900
1000,0.069080,1997002
1000,0.002558,1000
1500,0.164310,4495502
1500,0.005731,1500
2000,0.294881,7994002
2000,0.009848,2000
2500,0.464663,12492502
2500,0.014160,2500
3000,0.669993,17991002
3000,0.020068,3000
4000,1.212508,31988002
4000,0.033259,4000
5000,1.902696,49985002
5000,0.052391,5000
6000,2.768858,71982002
6000,0.076692,6000
7000,3.902214,97979002
7000,0.102137,7000
8000,5.894932,127976002
8000,0.132683,8000
9000,6.926044,161973002
9000,0.169132,9000
5,0.000340,37
5,0.000296,5
50,0.000309,4852
50,0.000307,50
100,0.000546,19702
100,0.000448,100
200,0.002924,79402
200,0.000713,200
300,0.005691,179102
300,0.000950,300
400,0.009133,318802
400,0.000585,400
500,0.013738,498502
500,0.001087,500
600,0.020912,718202
600,0.001299,600
700,0.028377,977902
700,0.001394,700
800,0.039684,1277602
800,0.002659,800
900,0.053127,1617302
900,0.001977,900
1000,0.070913,1997002
1000,0.002702,1000
1500,0.170483,4495502
1500,0.005488,1500
2000,0.294682,7994002
2000,0.009824,2000
2500,0.479626,12492502
2500,0.014382,2500
3000,0.686706,17991002
3000,0.019328,3000
4000,1.200740,31988002
4000,0.034731,4000
5000,1.916008,49985002
5000,0.054085,5000
6000,2.791052,71982002
6000,0.075068,6000
7000,3.900947,97979002
7000,0.102409,7000
8000,5.475375,127976002
8000,0.135114,8000
9000,6.832864,161973002
9000,0.170394,9000
5,0.000361,37
5,0.000488,5
50,0.000309,4852
50,0.000340,50
100,0.000541,19702
100,0.001449,100
200,0.002244,79402
200,0.000461,200
300,0.005605,179102
300,0.003082,300
400,0.009196,318802
400,0.000514,400
500,0.014089,498502
500,0.001047,500
600,0.021240,718202
600,0.001292,600
700,0.028723,977902
700,0.001404,700
800,0.038649,1277602
800,0.002574,800
900,0.050785,1617302
900,0.002253,900
1000,0.070975,1997002
1000,0.002844,1000
1500,0.165106,4495502
1500,0.005556,1500
2000,0.296728,7994002
2000,0.009351,2000
2500,0.459882,12492502
2500,0.014213,2500
3000,0.676243,17991002
3000,0.019072,3000
4000,1.203808,31988002
4000,0.033647,4000
5000,1.914066,49985002
5000,0.052712,5000
6000,2.886477,71982002
6000,0.075730,6000
7000,3.802566,97979002
7000,0.102313,7000
8000,5.172722,127976002
8000,0.131337,8000
9000,6.600471,161973002
9000,0.163223,9000
