5000,1.924375,49985002
5000,0.052883,5000
6000,3.100595,71982002
6000,0.075732,6000
7000,4.962694,97979002
7000,0.108617,7000
8000,5.838942,127976002
8000,0.134649,8000
9000,7.162801,161973002
9000,0.168824,9000
5,0.000457,37
5,0.000372,5
50,0.001148,4852
50,0.001080,50
100,0.000628,19702
100,0.000419,100
200,0.002383,79402
200,0.001581,200
300,0.005637,179102
300,0.001231,300
400,0.009298,318802
400,0.001857,400
500,0.014591,498502
500,0.001070,500
600,0.020597,718202
600,0.001095,600
700,0.029219,977902
700,0.001574,700
800,0.041483,1277602
800,0.002161,800
900,0.063359,1617302
900,0.002410,900
1000,0.071990,1997002
1000,0.002636,1000
1500,0.174946,4495502
1500,0.005334,1500
2000,0.296640,7994002
2000,0.009858,2000
2500,0.475728,12492502
2500,0.014924,2500
3000,0.686078,17991002
3000,0.020500,3000
4000,1.256189,31988002
4000,0.033895,4000
5000,1.939669,49985002
5000,0.054432,5000
6000,3.161726,71982002
6000,0.077378,6000
7000,3.991376,97979002
7000,0.114241,7000
8000,6.194186,127976002
8000,0.147975,8000
9000,7.354547,161973002
9000,0.171422,9000
5,0.000574,37
5,0.000337,5
50,0.001102,4852
50,0.000329,50
100,0.000637,19702
100,0.000547,100
200,0.002388,79402
200,0.000611,200
300,0.005285,179102
300,0.001081,300
400,0.009092,318802
400,0.001064,400
500,0.020750,498502
500,0.001745,500
600,0.023691,718202
600,0.001138,600
700,0.028725,977902
700,0.001426,700
800,0.041618,1277602
800,0.001684,800
900,0.051434,1617302
900,0.002076,900
1000,0.071640,1997002
1000,0.002642,1000
1500,0.165635,4495502
1500,0.005339,1500
2000,0.296229,7994002
2000,0.009267,2000
2500,0.495009,12492502
2500,0.014128,2500
3000,0.682170,17991002
3000,0.019663,3000
4000,1.209635,31988002
4000,0.035160,4000
5000,1.907956,49985002
5000,0.060797,5000
6000,3.309317,71982002
6000,0.075403,6000
7000,4.382277,97979002
7000,0.112270,7000
8000,5.665141,127976002
8000,0.134493,8000
9000,7.196013,161973002
9000,0.184180,9000
5,0.000472,37
5,0.000448,5
50,0.000359,4852
50,0.000317,50
100,0.000784,19702
100,0.000502,100
200,0.002768,79402
200,0.001503,200
300,0.005522,179102
300,0.000986,300
400,0.009172,318802
400,0.002169,400
500,0.014775,498502
500,0.001130,500
600,0.021270,718202
600,0.001962,600
700,0.029040,977902
700,0.001485,700
800,0.039403,1277602
800,0.001556,800
900,0.053878,1617302
900,0.002401,900
1000,0.066696,1997002
1000,0.003485,1000
1500,0.168769,4495502
1500,0.004941,1500
2000,0.298889,7994002
2000,0.009220,2000
2500,0.467499,12492502
2500,0.014118,2500
3000,0.677552,17991002
3000,0.019933,3000
4000,1.210847,31988002
4000,0.034443,4000
5000,1.934412,49985002
5000,0.053907,5000
6000,2.796010,71982002
6000,0.073881,6000
7000,3.981673,97979002
7000,0.104052,7000
8000,5.805126,127976002
8000,0.141810,8000
9000,6.973767,161973002
9000,0.168877,9000
5,0.000522,37
5,0.000403,5
50,0.000305,4852
50,0.000377,50
100,0.001346,19702
100,0.000403,100
200,0.003917,79402
200,0.001040,200
300,0.006187,179102
300,0.000823,300
400,0.008994,318802
400,0.000539,400
500,0.014283,498502
500,0.001249,500
600,0.021384,718202
600,0.001293,600
700,0.028501,977902
700,0.001405,700
800,0.039361,1277602
800,0.001641,800
900,0.052026,1617302
900,0.002204,900
1000,0.067917,1997002
1000,0.002984,1000
1500,0.165873,4495502
1500,0.005243,1500
2000,0.298280,7994002
2000,0.009529,2000
2500,0.464546,12492502
2500,0.014136,2500
3000,0.690903,17991002
3000,0.019324,3000
4000,1.233262,31988002
4000,0.035226,4000
5000,1.949258,49985002
5000,0.053701,5000
6000,2.764059,71982002
6000,0.079605,6000
7000,4.156583,97979002
7000,0.103590,7000
8000,5.570414,127976002
8000,0.139897,8000
9000,7.202593,161973002
9000,0.167361,9000
